index,ID_Two,Address,City,Latitude,Longitude,Price,Restaurant,Pizza_Type
4145,AVwcr_LIkufWRAb5x8Y3,544 Ontario St,Buffalo,42.958246,-78.896041,25.0,Pat's Pizzeria,White Pizza
4146,AVwcr_LIkufWRAb5x8Y3,544 Ontario St,Buffalo,42.958246,-78.896041,25.0,Pat's Pizzeria,Steak Pizza
4147,AVwcr_LIkufWRAb5x8Y3,544 Ontario St,Buffalo,42.958246,-78.896041,25.0,Pat's Pizzeria,Chicken Finger Pizza
4148,AVwcr_LIkufWRAb5x8Y3,544 Ontario St,Buffalo,42.958246,-78.896041,25.0,Pat's Pizzeria,Hawaiian Pizza
4149,AVwcr_LIkufWRAb5x8Y3,544 Ontario St,Buffalo,42.958246,-78.896041,25.0,Pat's Pizzeria,Taco Pizza
4150,AVwcr_LIkufWRAb5x8Y3,544 Ontario St,Buffalo,42.958246,-78.896041,25.0,Pat's Pizzeria,Meat Lovers Pizza
4151,AVwcokjo_7pvs4fzxSg7,5101 York Blvd,Los Angeles,34.121169,-118.20459199999999,25.0,Italiano's Pizza,Pizza Sandwich
4152,AVwcokjo_7pvs4fzxSg7,5101 York Blvd,Los Angeles,34.121169,-118.20459199999999,25.0,Italiano's Pizza,Pizza Burger
4153,AWEXNFMz3-Khe5l_fS4N,7751 1/2 Melrose Ave,Los Angeles,34.083887,-118.358655,25.0,Tomato Pie,Pizza Split Charge
4154,AVzA36KxFcQ3k02bBYvg,302 Main St,Farmingdale,40.732558000000004,-73.446004,40.0,Cascarino's,Grilled Chicken Caesar Pizza
4155,AVzA36KxFcQ3k02bBYvg,302 Main St,Farmingdale,40.732558000000004,-73.446004,40.0,Cascarino's,Grilled Primavera Pizza
4156,AVzA36KxFcQ3k02bBYvg,302 Main St,Farmingdale,40.732558000000004,-73.446004,40.0,Cascarino's,Gorgonzola Pizza
4157,AVzA36KxFcQ3k02bBYvg,302 Main St,Farmingdale,40.732558000000004,-73.446004,40.0,Cascarino's,Pizza Margherita
4158,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Cheese Pizza
4159,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Vegetable Pizza
4160,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Special Pizza
4161,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,House Pizza
4162,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Large Cheese Pizzas Special
4163,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Caprese Pizza
4164,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Meat Lovers Pizza
4165,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Large Pizza Buffalo Wings Mozzarella Sticks Special
4166,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Jalapeo Pizza
4167,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Sausage Pizza
4168,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Sicilian Pizza
4169,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,Meatball Pizza
4170,AWEhaku2a4HuVbedNDMd,29-24 30th Ave,Astoria,40.767368,-73.922714,25.0,Salerno Pizza,0Th Avenue Pizza
4171,AVzA2hNV-gnIPe8DSdd5,51 Spring St,New York,40.722028,-73.996423,40.0,Pomodoro Ristorante,Baked Ziti Pizza
4172,AVzA2hNV-gnIPe8DSdd5,51 Spring St,New York,40.722028,-73.996423,40.0,Pomodoro Ristorante,Vodka House Special Pizza
4173,AVzA2hNV-gnIPe8DSdd5,51 Spring St,New York,40.722028,-73.996423,40.0,Pomodoro Ristorante,Brick Oven Style Pizza
4174,AVzA2hNV-gnIPe8DSdd5,51 Spring St,New York,40.722028,-73.996423,40.0,Pomodoro Ristorante,12ampquot GlutenFree Pizza
4175,AVzA2hNV-gnIPe8DSdd5,51 Spring St,New York,40.722028,-73.996423,40.0,Pomodoro Ristorante,Lasagna Pizza
4176,AVzA2hNV-gnIPe8DSdd5,51 Spring St,New York,40.722028,-73.996423,40.0,Pomodoro Ristorante,Fresh Mozzarella Pizza
4177,AVzA2hNV-gnIPe8DSdd5,51 Spring St,New York,40.722028,-73.996423,40.0,Pomodoro Ristorante,Sicilian Pizza
4178,AVwc7f7cIN2L1WUfqcTA,1827 2nd Ave,New York,40.783414,-73.948014,40.0,Famous Original Ray's Pizza,Chicago Style Pan Pizza Pie
4179,AVwc7f7cIN2L1WUfqcTA,1827 2nd Ave,New York,40.783414,-73.948014,40.0,Famous Original Ray's Pizza,lb Pizza Burger
4180,AVwc7f7cIN2L1WUfqcTA,1827 2nd Ave,New York,40.783414,-73.948014,40.0,Famous Original Ray's Pizza,Pan Pizza
4181,AVwc7f7cIN2L1WUfqcTA,1827 2nd Ave,New York,40.783414,-73.948014,40.0,Famous Original Ray's Pizza,Sicilian Pizza   Square Pie
4182,AVwc7f7cIN2L1WUfqcTA,1827 2nd Ave,New York,40.783414,-73.948014,40.0,Famous Original Ray's Pizza,White Pizza Pie
4183,AVwc7f7cIN2L1WUfqcTA,1827 2nd Ave,New York,40.783414,-73.948014,40.0,Famous Original Ray's Pizza,Taco Pizza
4184,AVwc7f7cIN2L1WUfqcTA,1827 2nd Ave,New York,40.783414,-73.948014,40.0,Famous Original Ray's Pizza,Pizza Burger
4185,AVwc7f7cIN2L1WUfqcTA,1827 2nd Ave,New York,40.783414,-73.948014,40.0,Famous Original Ray's Pizza,Sicilian Pizza   Square Pie
4186,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Special Pizza
4187,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Veggie Pizza
4188,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Round Cheese Pizza
4189,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Veggie Pizza
4190,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Salad Pizza (cheeseless)
4191,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Special Pizza
4192,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Baby Pizza
4193,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Pizza Bianca
4194,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Special Pizza
4195,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Chicken Pizza
4196,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Sicilian Pizza
4197,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,BrickOven Style Pizza
4198,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Baby Pizza
4199,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Grandma Pizza
4200,AVweJ4s1ByjofQCxvwGM,323 7th Ave,Brooklyn,40.667034,-73.981452,25.0,Smiling Pizza Restaurant,Round Cheese Pizza
4201,AWE7VpQ-RxPSIh2RsgeX,103-20 Liberty Ave,Ozone Park,40.681723999999996,-73.837618,25.0,Romeo's Pizza,Veal Scaloppine Pizzaiola
4202,AWE7VpQ-RxPSIh2RsgeX,103-20 Liberty Ave,Ozone Park,40.681723999999996,-73.837618,25.0,Romeo's Pizza,"Stuffed Pizza with Potatoes, Sausage"
4203,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Cheese Baby Pizza
4204,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Onion Pizza
4205,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Special 2 Pizza
4206,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Pepperoni Baby Pizza
4207,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Broccoli Baby Pizza
4208,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,White Pizza
4209,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Pepperoni Baby Pizza
4210,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Hawaiian Baby Pizza
4211,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Mushroom Pizza
4212,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Baby White Pizza
4213,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Special 1 Pizza
4214,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Mushroom Baby Pizza
4215,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Mushroom Baby Pizza
4216,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Chicken Baby Pizza
4217,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Broccoli Baby Pizza
4218,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Mushroom Baby Pizza
4219,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Sausage Baby Pizza
4220,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,White Baby Pizza
4221,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,White Baby Pizza
4222,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Chicken Baby Pizza
4223,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Broccoli Pizza
4224,AVzA3dA9-gnIPe8DSd4P,7404 37th Ave,Jackson Heights,40.748964,-73.891715,25.0,Pizza Boy,Pepper Pizza
4225,AVzA1QKR-gnIPe8DSccN,139 E 57th St,New York,40.760937,-73.969096,25.0,Belmora Pizza & Restaurant,"Diet Vegetable Pizza 18"""
4226,AVzA1QKR-gnIPe8DSccN,139 E 57th St,New York,40.760937,-73.969096,25.0,Belmora Pizza & Restaurant,"Diet Cheese Pizza 18"""
4227,AVzA1QKR-gnIPe8DSccN,139 E 57th St,New York,40.760937,-73.969096,25.0,Belmora Pizza & Restaurant,"Vegetable Special Pizza 18"""
4228,AVzA1QKR-gnIPe8DSccN,139 E 57th St,New York,40.760937,-73.969096,25.0,Belmora Pizza & Restaurant,18'' Regular Cheese Pizza
4229,AVzA1QKR-gnIPe8DSccN,139 E 57th St,New York,40.760937,-73.969096,25.0,Belmora Pizza & Restaurant,"Meat Combo Pizza 18"""
4230,AVzA1QKR-gnIPe8DSccN,139 E 57th St,New York,40.760937,-73.969096,25.0,Belmora Pizza & Restaurant,"Chicken Pizza 18"""
4231,AVzA1QKR-gnIPe8DSccN,139 E 57th St,New York,40.760937,-73.969096,25.0,Belmora Pizza & Restaurant,"Spinach Fresh Tomato & Fresh Garlic Pizza 18"""
4232,AVwc0W7GkufWRAb5zWGR,7414 5th Ave,Brooklyn,40.629870000000004,-74.02249,40.0,Gino's Restaurant,Fresh Mozzarella Pizza Slice
4233,AVwc0W7GkufWRAb5zWGR,7414 5th Ave,Brooklyn,40.629870000000004,-74.02249,40.0,Gino's Restaurant,Grandma Slice of Pizza
4234,AVwc0W7GkufWRAb5zWGR,7414 5th Ave,Brooklyn,40.629870000000004,-74.02249,40.0,Gino's Restaurant,Italian Eggplant Slice of Pizza
4235,AVwc0W7GkufWRAb5zWGR,7414 5th Ave,Brooklyn,40.629870000000004,-74.02249,40.0,Gino's Restaurant,Sicilian Slice of Pizza
4236,AVwc0W7GkufWRAb5zWGR,7414 5th Ave,Brooklyn,40.629870000000004,-74.02249,40.0,Gino's Restaurant,Italian Eggplant Slice of Pizza
4237,AVwc0W7GkufWRAb5zWGR,7414 5th Ave,Brooklyn,40.629870000000004,-74.02249,40.0,Gino's Restaurant,Grilled Pizza Margherita
4238,AVwc0W7GkufWRAb5zWGR,7414 5th Ave,Brooklyn,40.629870000000004,-74.02249,40.0,Gino's Restaurant,Grilled Pizza with Gorgonzola Cheese
4239,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,Pan Pizza
4240,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,Pizza Burger
4241,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,Pan Pizza Pie
4242,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,lb Pizza Burger
4243,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,Penne Alla Vodka Pizza
4244,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,lb Pizza Burger
4245,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,Lasagna Pizza
4246,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,Margherita Pizza
4247,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,Pesto Pizza
4248,AV1TsFcd3D1zeR_xFE_l,736 7th Ave,New York,40.760351,-73.983873,25.0,Famous Original Ray's Pizza,White Pizza
4249,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,14ampquot Cheese Pizza
4250,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,16ampquot Pizza Pie
4251,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,Pizza Pie
4252,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,14ampquot White Pizza
4253,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,White Pizza Slic
4254,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,Hawaiian Pizza Slice
4255,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,14ampquot Meat Lover Pizza
4256,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,Pepperoni Pizza Slice
4257,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,14ampquot Pepperoni Pizza
4258,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,Personal Pizza Pie
4259,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,Hawaiian Pizza
4260,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,Chicken Pizza Slice
4261,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,Hawaiian Pizza Slice
4262,AVwdy_3zkufWRAb59VXd,1307 Myrtle Ave,Brooklyn,40.698128000000004,-73.925081,25.0,OMG Pizza,Cheese Pizza
4263,AVwcv7bxIN2L1WUfodWZ,876 Lexington Ave,New York,40.766337,-73.965289,25.0,Pastafina,Pizza Burger Deluxe
4264,AVwcv7bxIN2L1WUfodWZ,876 Lexington Ave,New York,40.766337,-73.965289,25.0,Pastafina,Pizza Burger Deluxe
4265,AVwcv7bxIN2L1WUfodWZ,876 Lexington Ave,New York,40.766337,-73.965289,25.0,Pastafina,Pizza Burger
4266,AVzA3OZq-gnIPe8DSdxw,278 Bleecker St,New York,40.731674,-74.003381,40.0,John's of Bleecker Street,Large Pizza
4267,AVzA3OZq-gnIPe8DSdxw,278 Bleecker St,New York,40.731674,-74.003381,40.0,John's of Bleecker Street,16ampquot Large Pizza
4268,AVzA1A8fLD2H7whiWE4E,19 1st Ave,New York,40.723667999999996,-73.988546,40.0,Lil' Frankie's,"Lil' F. ""Pizza Burger"""
4269,AVzA1A8fLD2H7whiWE4E,19 1st Ave,New York,40.723667999999996,-73.988546,40.0,Lil' Frankie's,Pizza Burger
4270,AVzA1A8fLD2H7whiWE4E,19 1st Ave,New York,40.723667999999996,-73.988546,40.0,Lil' Frankie's,Pizza Burger
4271,AVwcnS07_7pvs4fzxEZm,44 Water St,New York,40.703556,-74.01001099999999,25.0,Da Vinci Pizza,Buffalo Chicken Pizza
4272,AVwcnS07_7pvs4fzxEZm,44 Water St,New York,40.703556,-74.01001099999999,25.0,Da Vinci Pizza,Buffalo Chicken Pizza
4273,AVwcnS07_7pvs4fzxEZm,44 Water St,New York,40.703556,-74.01001099999999,25.0,Da Vinci Pizza,Marinara Sicilian Pizza with Onion
4274,AVwcnS07_7pvs4fzxEZm,44 Water St,New York,40.703556,-74.01001099999999,25.0,Da Vinci Pizza,Plain Sicilian Pizza
4275,AVwcnS07_7pvs4fzxEZm,44 Water St,New York,40.703556,-74.01001099999999,25.0,Da Vinci Pizza,BBQ Chicken Pizza
4276,AVwcnS07_7pvs4fzxEZm,44 Water St,New York,40.703556,-74.01001099999999,25.0,Da Vinci Pizza,Topping Pan Pizza
4277,AVwcnS07_7pvs4fzxEZm,44 Water St,New York,40.703556,-74.01001099999999,25.0,Da Vinci Pizza,Plain Pan Pizza
4278,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Round Cheese Pizza
4279,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Meat Lovers Pizza
4280,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,White Pizza
4281,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Buffalo Chicken Pizza
4282,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Marinara Pizza  Slices
4283,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Grandma Pizza Slice
4284,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Cheese Lovers Pizza
4285,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Round Cheese Pizza (8 Slices)
4286,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Lasagna Pizza  Slices
4287,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Jalapeno Chicken Parmigiana Pizza Slice
4288,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Jalapeno Chicken Parmigiana Pizza Slice
4289,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Veggie Lovers Pizza
4290,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Chicken and Broccoli Pizza
4291,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Chicken and Broccoli Pizza
4292,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Roman Pizza
4293,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Meat Lover39s Pizza Slice
4294,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Sicilian Pizza  Slices
4295,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Marinara Pizza 12 Slices
4296,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Chicken Parmigiana Pizza Slice
4297,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Roman Pizza
4298,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,White Pizza
4299,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Chicken Parmigiana and Bruschetta Pizza
4300,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Veggie Medley A Vegan Friendly Pizza Slice
4301,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Jalapeno Chicken Parmigiana Pizza
4302,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Upside Down Pizza  Slices
4303,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Jalapeno Chicken Parmigiana Pizza
4304,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Fresh Mozzarella with Basil Pizza
4305,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Round Cheese Pizza  Slices
4306,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,White Eggplant Pizza
4307,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Grandma Pizza 9 Slices
4308,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Hawaiian Pizza Slice
4309,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Fresh Mozzarella with Basil Pizza
4310,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Chicken Parmigiana and Bruschetta Pizza Slice
4311,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Upside Down Pizza Slice
4312,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Grandma Pizza  Slices
4313,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Grandma Pizza (12 Slices)
4314,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Chicken Parmigiana and Bruschetta Pizza
4315,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Round Cheese Pizza
4316,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Lasagna Pizza
4317,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Veggie Lover39s Pizza
4318,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Veggie Medley A Vegan Friendly Pizza
4319,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Upside Down Pizza (12 Slices)
4320,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Marinara Pizza Slice
4321,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Grandma Pizza Slice
4322,AVzA0xan3D1zeR_xA_Il,413 8th Ave,New York,40.750052000000004,-73.995007,25.0,New York Pizza Suprema,Cheese Lovers Pizza
4323,AVzoEpvS3D1zeR_xCYEs,965 Lexington Ave,New York,40.76915,-73.962822,25.0,Mariella Pizza,Chicken Pizza
4324,AVzoEpvS3D1zeR_xCYEs,965 Lexington Ave,New York,40.76915,-73.962822,25.0,Mariella Pizza,Cheese Pizza
4325,AVzA2dZbFcQ3k02bBYKZ,592 3rd Ave,New York,40.748789,-73.97625500000001,25.0,Royal Pizza,Bacon Sicilian Pizza
4326,AVzA2dZbFcQ3k02bBYKZ,592 3rd Ave,New York,40.748789,-73.97625500000001,25.0,Royal Pizza,Vegetable Pizza
